date,actual_return,predicted_return,base_price,actual_price,predicted_price,abs_price_error,price_error_pct,explosion_flag
2025-02-13,0.01967325435120615,0.002537016524001956,236.8699951171875,241.52999877929688,237.47093820884007,4.059060570456808,0.01680561665619789,False
2025-02-14,0.012710666748373622,0.004210558719933033,241.52999877929688,244.60000610351562,242.54697502178246,2.0530310817331667,0.00839342203803673,False
2025-02-18,-0.0005314999164697243,0.004082571715116501,244.60000610351562,244.47000122070312,245.59860316995116,1.1286019492480364,0.00461652531440516,False
2025-02-19,0.001636167605379324,0.00111150904558599,244.47000122070312,244.8699951171875,244.74173183843436,0.12826327875313837,0.0005238015326939317,False
2025-02-20,0.003920475080696484,0.0001416252925992012,244.8699951171875,245.8300018310547,244.90467490189474,0.9253269291599509,0.00376409275624493,False
2025-02-21,-0.001138993520771736,0.00017880462110042572,245.8300018310547,245.5500030517578,245.8739573713872,0.3239543196293937,0.0013193008169546207,False
2025-02-24,0.00631237235794746,-0.00017267302609980106,245.5500030517578,247.10000610351562,245.50760318967204,1.5924029138435856,0.006444366145326977,False
2025-02-25,-0.0002428685386501872,0.00038987956941127777,247.10000610351562,247.0399932861328,247.1963453474968,0.15635206136397528,0.0006329018200015951,False
2025-02-26,-0.027040126527384523,0.00013654958456754684,247.0399932861328,240.36000061035156,247.07372649458762,6.713725884236055,0.027931959840188633,False
2025-02-27,-0.012730893454915293,-0.001044770935550332,240.36000061035156,237.3000030517578,240.108879467645,2.808876415887198,0.011836815759646452,False
2025-02-28,0.019131872009047424,0.001477535581216216,237.3000030517578,241.83999633789062,237.6506222496895,4.189374088201134,0.01732291660453006,False
2025-03-03,-0.01575420780800274,-0.00011907389853149652,241.83999633789062,238.02999877929688,241.81119950670583,3.781200727408958,0.015885395734992692,False
2025-03-04,-0.00882244302938795,4.6522123739123344e-05,238.02999877929688,235.92999267578125,238.0410724403537,2.1110797645724517,0.008947907557787835,False
2025-03-05,-0.0008052693108767661,0.0007615357171744108,235.92999267578125,235.74000549316406,236.10966179195657,0.3696562987925063,0.0015680677448835704,False
2025-03-06,-0.0017392197020257294,0.0003859854768961668,235.74000549316406,235.3300018310547,235.83099771160784,0.5009958805531483,0.002128907817341612,False
2025-03-07,0.015892599600832114,-8.437386713922024e-05,235.3300018310547,239.07000732421875,235.3101461287463,3.759861195472439,0.015727030076062368,False
2025-03-10,-0.04847957184759566,-0.0006153483409434557,239.07000732421875,227.47999572753906,238.92289599184244,11.442900264303375,0.05030288587665065,False
2025-03-11,-0.029189377151217277,-0.0020675493869930506,227.47999572753906,220.83999633789062,227.0096696018194,6.169673263928786,0.02793730015503638,False
2025-03-12,-0.017478720677234882,0.004957463592290878,220.83999633789062,216.97999572753906,221.93480257945737,4.954806851918306,0.022835316386216716,False
2025-03-13,-0.03364366852013578,0.006622482091188431,216.97999572753906,209.67999267578125,218.41694186339083,8.736949187609582,0.04166801551314023,False
2025-03-14,0.01817060735629683,0.009980399161577225,209.67999267578125,213.49000549316406,211.77268269888214,1.7173227942819267,0.008044043046956197,False
2025-03-17,0.00238884488132296,0.0005462195258587599,213.49000549316406,214.0,213.6066179027401,0.39338209725988804,0.0018382340993452712,False
2025-03-18,-0.006121483918662407,-0.00039687356911599636,214.0,212.69000244140625,213.91506905620918,1.2250666148029268,0.005759869296820471,False
2025-03-19,0.011989294383784266,-0.0005080446135252714,212.69000244140625,215.24000549316406,212.5819464313152,2.65805906184886,0.012349279845810444,False
2025-03-20,-0.0052964103352275416,-0.0016132330056279898,215.24000549316406,214.10000610351562,214.89277321217094,0.7927671086553119,0.00370278881856741,False
2025-03-21,0.019476870855058115,-0.0018055506516247988,214.10000610351562,218.27000427246094,213.71343769798256,4.556566574478381,0.020875825744661344,False
2025-03-24,0.011270405492856295,-0.0017131783533841372,218.27000427246094,220.72999572753906,217.8960688259483,2.8339269015907576,0.01283888441283192,False
2025-03-25,0.013681893403326706,-0.000622790539637208,220.72999572753906,223.75,220.5925271743858,3.1574728256142066,0.01411161039380651,False
2025-03-26,-0.009921793165153625,0.00013798638246953487,223.75,221.52999877929688,223.78087445307756,2.2508756737806834,0.010160590828256887,False
2025-03-27,0.010472655337889991,-0.0024519972503185272,221.52999877929688,223.85000610351562,220.98680783142697,2.8631982720886526,0.012790699995623924,False
2025-03-28,-0.026580353115021937,-0.0013456989545375109,223.85000610351562,217.89999389648438,223.54877138432892,5.648777487844541,0.025923715677238845,False
